6530.473308627607 1.0129743888526541
6531.5846987841105 0.9991360678378229
6532.696088940615 0.9910096579710408
6533.714863250743 0.99683112249379
6534.826253407246 1.0021848229364032
6538.438271415883 1.0246108311851778
6539.549661572387 1.0290506258441026
6540.661051728891 1.0289208915845884
6541.772441885394 1.026506392865855
6542.420752810021 1.0218611856293662
6545.477075740407 1.0312146653673855
6546.58846589691 1.0453647089779934
6547.699856053414 1.0395230635704307
6548.811246209917 1.0416780937701362
6549.922636366421 1.0678231507916467
6551.034026522924 1.095110590042767
6552.145416679428 1.1109742069977895
6553.071575143181 1.1320001663626416
6553.719886067808 1.1724790571957384
6554.27558114606 1.2158247147911523
6554.738660377937 1.260323565804469
6555.109123763437 1.301406081317249
6555.479587148939 1.33791906791159
6555.85005053444 1.3835711123428092
6556.220513919941 1.4286519656592234
6556.590977305443 1.4708768634016132
6556.961440690944 1.5153865256032224
6557.3319040764445 1.5616097611492465
6557.702367461946 1.6026922766620264
6558.165446693823 1.648333509904953
6558.628525925699 1.6916899786886597
6559.091605157576 1.7350464474723664
6559.647300235827 1.7829616339862193
6560.295611160454 1.826010884835938
6561.221769624208 1.859317453169095
6562.333159780711 1.883177745731386
6563.259318244464 1.8676474737487259
6563.907629169092 1.82473246182031
6564.463324247343 1.7835418344246015
6565.11163517197 1.7380564624795636
6565.852561942973 1.6994145727238916
6566.5008728676 1.6576419430250855
6567.056567945851 1.6130241689405476
6567.612263024103 1.5604097192487416
6568.07534225598 1.5192299030413259
6568.4458056414815 1.479774471366618
6568.816269026983 1.4391766574623
6569.186732412483 1.4025771813616164
6569.557195797985 1.3596946029980788
6570.020275029861 1.3122316845278097
6570.575970108113 1.2664715282136623
6571.131665186365 1.2207113718995148
6571.779976110992 1.1769395732988914
6572.61351872837 1.1334888669905654
6573.632293038499 1.1027541001658026
6574.743683195002 1.0694952812476055
6575.855073351506 1.0465179023958961
6576.966463508009 1.0475305503659922
6578.077853664513 1.047400816106478
6579.189243821016 1.0398455973545004
6580.30063397752 1.0300056141433036
6581.412024134023 1.0247351598505454
6582.523414290527 1.0246054255910315
6583.634804447031 1.0244756913315174
6584.746194603535 1.0192052370387594
6585.579737220913 1.0168231718849043
6590.321668555328 1.0203822150709063
6591.414535542556 1.0229963604001142
6592.52592569906 1.0205818616813807
6593.637315855563 1.0158825985034274
6594.7487060120675 1.0157528642439135
6595.860096168571 1.0156231299843994
6598.731187406205 1.0152879831473216
