  -800.000000000000        1.00000000000000       1.840379461646080E-002
  -791.959798994975        1.00000101209842       1.840381324291229E-002
  -783.919597989950        1.00000121451811       1.840381696820259E-002
  -775.879396984925        1.00000222661653       1.840383559465408E-002
  -767.839195979900        1.00000435202322       1.840387471020222E-002
  -759.798994974874        1.00000536412164       1.840389333665371E-002
  -751.758793969849        1.00000647742990       1.840391382575035E-002
  -743.718592964824        1.00000769194801       1.840393617749214E-002
  -735.678391959799        1.00000910888580       1.840396225452423E-002
  -727.638190954774        1.00001032340391       1.840398460626602E-002
  -719.597989949749        1.00001174034170       1.840401068329811E-002
  -711.557788944724        1.00001315727949       1.840403676033020E-002
  -703.517587939699        1.00001457421728       1.840406283736229E-002
  -695.477386934673        1.00001599115507       1.840408891439438E-002
  -687.437185929648        1.00001771172239       1.840412057936192E-002
  -679.396984924623        1.00001922987002       1.840414851903915E-002
  -671.356783919598        1.00002095043734       1.840418018400669E-002
  -663.316582914573        1.00002287342434       1.840421557426453E-002
  -655.276381909548        1.00002459399166       1.840424723923206E-002
  -647.236180904523        1.00002661818850       1.840428449213505E-002
  -639.195979899498        1.00002854117550       1.840431988239288E-002
  -631.155778894472        1.00003076779203       1.840436086058617E-002
  -623.115577889447        1.00003299440856       1.840440183877945E-002
  -615.075376884422        1.00003522102509       1.840444281697273E-002
  -607.035175879397        1.00003765006130       1.840448752045631E-002
  -598.994974874372        1.00004018030736       1.840453408658504E-002
  -590.954773869347        1.00004281176326       1.840458251535892E-002
  -582.914572864322        1.00004554442900       1.840463280677795E-002
  -574.874371859297        1.00004858072426       1.840468868613243E-002
  -566.834170854271        1.00005161701953       1.840474456548691E-002
  -558.793969849246        1.00005475452464       1.840480230748653E-002
  -550.753768844221        1.00005819565927       1.840486563742161E-002
  -542.713567839196        1.00006173800375       1.840493083000183E-002
  -534.673366834171        1.00006558397775       1.840500161051750E-002
  -526.633165829146        1.00006942995176       1.840507239103317E-002
  -518.592964824121        1.00007378197497       1.840515248477459E-002
  -510.552763819096        1.00007803278835       1.840523071587086E-002
  -502.512562814070        1.00008278965093       1.840531826019287E-002
  -494.472361809045        1.00008764772336       1.840540766716003E-002
  -486.432160804020        1.00009291063515       1.840550452470779E-002
  -478.391959798995        1.00009857838631       1.840560883283615E-002
  -470.351758793970        1.00010444855716       1.840571686625481E-002
  -462.311557788945        1.00011082477722       1.840583421289921E-002
  -454.271356783920        1.00011740341697       1.840595528483391E-002
  -446.231155778895        1.00012469052560       1.840608939528465E-002
  -438.190954773869        1.00013238247361       1.840623095631599E-002
  -430.150753768844        1.00014058047083       1.840638183057308E-002
  -422.110552763819        1.00014938572710       1.840654388070107E-002
  -414.070351758794        1.00015869703259       1.840671524405479E-002
  -406.030150753769        1.00016891922665       1.840690337121487E-002
  -397.989949748744        1.00017995109945       1.840710639953613E-002
  -389.949748743719        1.00019169144115       1.840732246637344E-002
  -381.909547738694        1.00020464630095       1.840756088495255E-002
  -373.869346733668        1.00021841083949       1.840781420469284E-002
  -365.829145728643        1.00023359231582       1.840809360146523E-002
  -357.788944723618        1.00025008952011       1.840839721262455E-002
  -349.748743718593        1.00026810487202       1.840872876346111E-002
  -341.708542713568        1.00028784079125       1.840909197926521E-002
  -333.668341708543        1.00030970211717       1.840949431061745E-002
  -325.628140703518        1.00033358763993       1.840993389487267E-002
  -317.587939698493        1.00036030703827       1.841042563319206E-002
  -309.547738693467        1.00038986031220       1.841096952557564E-002
  -301.507537688442        1.00042325956013       1.841158419847488E-002
  -293.467336683417        1.00046657737260       1.841238141059875E-002
  -285.427135678392        1.00052517787124       1.841345988214016E-002
  -277.386934673367        1.00060493122690       1.841492764651775E-002
  -269.346733668342        1.00071170761043       1.841689273715019E-002
  -261.306532663317        1.00085340138953       1.841950044035912E-002
  -253.266331658292        1.00103547789567       1.842285133898258E-002
  -245.226130653266        1.00127423191345       1.842724531888962E-002
  -237.185929648241        1.00158990541131       1.843305490911007E-002
  -229.145728643216        1.00199342905220       1.844048127532005E-002
  -221.105527638191        1.00250372907664       1.844987273216248E-002
  -213.065326633166        1.00313922567588       1.846156828105450E-002
  -205.025125628141        1.00398604842567       1.847715303301811E-002
  -196.984924623116        1.00675434002985       1.852810010313988E-002
  -188.944723618091        1.01789359647353       1.873310469090939E-002
  -180.904522613065        1.03468248751931       1.904208399355412E-002
  -172.864321608040        1.05452346256683       1.940723322331905E-002
  -164.824120603015        1.07607872992174       1.980393193662167E-002
  -156.783919597990        1.09990352677840       2.024239860475063E-002
  -148.743718592965        1.12029730998409       2.061772160232067E-002
  -140.703517587940        1.13526543596848       2.089319191873074E-002
  -132.663316582915        1.14737772383518       2.111610397696495E-002
  -124.623115577890        1.16080978804432       2.136330492794514E-002
  -116.582914572864        1.17422333085234       2.161016501486301E-002
  -108.542713567839        1.18199513342595       2.175319567322731E-002
  -100.502512562814        1.18825637910454       2.186842635273933E-002
  -92.4623115577890        1.19865417224417       2.205978520214558E-002
  -84.4221105527639        1.21094216039695       2.228593081235886E-002
  -76.3819095477388        1.22920335101739       2.262200601398945E-002
  -68.3417085427136        1.25382608627005       2.307515777647495E-002
  -60.3015075376885        1.28381395525837       2.362704835832119E-002
  -52.2613065326634        1.32575096184774       2.439884841442108E-002
  -44.2211055276382        1.38181696361972       2.543067559599876E-002
  -36.1809045226131        1.46417586546054       2.694639191031456E-002
  -28.1407035175880        1.59230914505820       2.930453047156334E-002
  -20.1005025125629        1.73000169425276       3.183859586715698E-002
  -12.0603015075378        1.68130387020364       3.094237111508846E-002
